student_id,subject_id,exam_round
BGD003863,MATH,1
BGD003863,ARAB,1
BGD003863,ENGL,1
BGD003863,BIOL,1
BGD003863,PHYS,1
BGD003863,ISLM,1
BGD003863,CHEM,1
BGD003864,ISLM,1
BGD003864,BIOL,1
BGD003864,MATH,1
BGD003864,ENGL,1
BGD003864,PHYS,1
BGD003864,ARAB,1
BGD003864,CHEM,1
BGD003865,CHEM,1
BGD003865,PHYS,1
BGD003865,ISLM,1
BGD003865,ARAB,1
BGD003865,MATH,1
BGD003865,ENGL,1
BGD003865,BIOL,1
BGD003866,MATH,1
BGD003866,CHEM,1
BGD003866,ARAB,1
BGD003866,BIOL,1
BGD003866,PHYS,1
BGD003866,ENGL,1
BGD003867,PHYS,1
BGD003867,ISLM,1
BGD003867,BIOL,1
BGD003867,ENGL,1
BGD003867,MATH,1
BGD003867,ARAB,1
BGD003867,CHEM,1
BGD003868,CHEM,1
BGD003868,ISLM,1
BGD003868,ENGL,1
BGD003868,ARAB,1
BGD003868,PHYS,1
BGD003868,BIOL,1
BGD003868,MATH,1
BGD003869,ISLM,1
BGD003869,MATH,1
BGD003869,BIOL,1
BGD003869,CHEM,1
BGD003869,ENGL,1
BGD003869,PHYS,1
BGD003869,ARAB,1
BGD003870,CHEM,1
BGD003870,ENGL,1
BGD003870,PHYS,1
BGD003870,MATH,1
BGD003870,ISLM,1
BGD003870,ARAB,1
BGD003871,MATH,1
BGD003871,CHEM,1
BGD003871,ARAB,1
BGD003871,ENGL,1
BGD003871,PHYS,1
BGD003871,ISLM,1
BGD003871,BIOL,1
BGD003872,ISLM,1
BGD003872,ENGL,1
BGD003872,CHEM,1
BGD003872,BIOL,1
BGD003872,ARAB,1
BGD003872,MATH,1
BGD003873,MATH,1
BGD003873,PHYS,1
BGD003873,ENGL,1
BGD003873,CHEM,1
BGD003873,ISLM,1
BGD003873,ARAB,1
BGD003873,BIOL,1
BGD003874,ARAB,1
BGD003874,ENGL,1
BGD003874,ISLM,1
BGD003874,PHYS,1
BGD003874,BIOL,1
BGD003874,MATH,1
BGD003874,CHEM,1
BGD003875,ISLM,1
BGD003875,BIOL,1
BGD003875,ENGL,1
BGD003875,CHEM,1
BGD003875,ARAB,1
BGD003875,MATH,1
BGD003876,MATH,1
BGD003876,BIOL,1
BGD003876,PHYS,1
BGD003876,ISLM,1
BGD003876,CHEM,1
BGD003876,ENGL,1
BGD003876,ARAB,1
BGD003877,BIOL,1
BGD003877,CHEM,1
BGD003877,ENGL,1
BGD003877,ARAB,1
BGD003877,PHYS,1
BGD003877,ISLM,1
BGD003878,CHEM,1
BGD003878,ARAB,1
BGD003878,ISLM,1
BGD003878,PHYS,1
BGD003878,BIOL,1
BGD003878,MATH,1
BGD003878,ENGL,1
BGD003879,MATH,1
BGD003879,ARAB,1
BGD003879,BIOL,1
BGD003879,ISLM,1
BGD003879,CHEM,1
BGD003879,PHYS,1
BGD003879,ENGL,1
BGD003880,BIOL,1
BGD003880,ENGL,1
BGD003880,PHYS,1
BGD003880,ARAB,1
BGD003880,ISLM,1
BGD003880,MATH,1
BGD003880,CHEM,1
BGD003881,PHYS,1
BGD003881,CHEM,1
BGD003881,MATH,1
BGD003881,ISLM,1
BGD003881,ENGL,1
BGD003881,BIOL,1
BGD003881,ARAB,1
BGD003882,CHEM,1
BGD003882,ARAB,1
BGD003882,ENGL,1
BGD003882,MATH,1
BGD003882,ISLM,1
BGD003882,PHYS,1
BGD003882,BIOL,1
BGD003883,PHYS,1
BGD003883,ENGL,1
BGD003883,BIOL,1
BGD003883,ISLM,1
BGD003883,ARAB,1
BGD003883,MATH,1
BGD003883,CHEM,1
BGD003884,MATH,1
BGD003884,PHYS,1
BGD003884,ENGL,1
BGD003884,BIOL,1
BGD003884,CHEM,1
BGD003884,ARAB,1
BGD003884,ISLM,1
BGD003885,ENGL,1
BGD003885,CHEM,1
BGD003885,BIOL,1
BGD003885,ISLM,1
BGD003885,MATH,1
BGD003885,ARAB,1
BGD003885,PHYS,1
BGD003886,BIOL,1
BGD003886,CHEM,1
BGD003886,MATH,1
BGD003886,ARAB,1
BGD003886,ENGL,1
BGD003886,PHYS,1
BGD003886,ISLM,1
BGD003887,ISLM,1
BGD003887,CHEM,1
BGD003887,ENGL,1
BGD003887,ARAB,1
BGD003887,PHYS,1
BGD003887,MATH,1
BGD003887,BIOL,1
BGD003888,CHEM,1
BGD003888,MATH,1
BGD003888,PHYS,1
BGD003888,ARAB,1
BGD003888,BIOL,1
BGD003888,ENGL,1
BGD003888,ISLM,1
BGD003889,MATH,1
BGD003889,CHEM,1
BGD003889,BIOL,1
BGD003889,ENGL,1
BGD003889,PHYS,1
BGD003889,ISLM,1
BGD003889,ARAB,1
BGD003890,PHYS,1
BGD003890,CHEM,1
BGD003890,BIOL,1
BGD003890,ENGL,1
BGD003890,ARAB,1
BGD003890,ISLM,1
BGD003890,MATH,1
BGD003891,CHEM,1
BGD003891,PHYS,1
BGD003891,MATH,1
BGD003891,ISLM,1
BGD003891,ENGL,1
BGD003891,ARAB,1
BGD003891,BIOL,1
BGD003892,PHYS,1
BGD003892,MATH,1
BGD003892,ENGL,1
BGD003892,ARAB,1
BGD003892,CHEM,1
BGD003892,BIOL,1
BGD003892,ISLM,1
BGD003893,ISLM,1
BGD003893,ARAB,1
BGD003893,PHYS,1
BGD003893,ENGL,1
BGD003893,MATH,1
BGD003893,BIOL,1
BGD003893,CHEM,1
BGD003894,ISLM,1
BGD003894,CHEM,1
BGD003894,BIOL,1
BGD003894,ARAB,1
BGD003894,PHYS,1
BGD003894,MATH,1
BGD003895,BIOL,1
BGD003895,MATH,1
BGD003895,ENGL,1
BGD003895,ISLM,1
BGD003895,PHYS,1
BGD003895,ARAB,1
BGD003895,CHEM,1
BGD003896,ISLM,1
BGD003896,MATH,1
BGD003896,BIOL,1
BGD003896,ARAB,1
BGD003896,CHEM,1
BGD003896,PHYS,1
BGD003896,ENGL,1
BGD003897,MATH,1
BGD003897,ENGL,1
BGD003897,ARAB,1
BGD003897,BIOL,1
BGD003897,CHEM,1
BGD003897,PHYS,1
BGD003897,ISLM,1
BGD003898,ENGL,1
BGD003898,CHEM,1
BGD003898,ISLM,1
BGD003898,BIOL,1
BGD003898,MATH,1
BGD003898,ARAB,1
BGD003898,PHYS,1
BGD003899,ISLM,1
BGD003899,CHEM,1
BGD003899,ARAB,1
BGD003899,PHYS,1
BGD003899,MATH,1
BGD003899,BIOL,1
BGD003899,ENGL,1
BGD003900,CHEM,1
BGD003900,ENGL,1
BGD003900,ARAB,1
BGD003900,PHYS,1
BGD003900,MATH,1
BGD003900,BIOL,1
BGD003900,ISLM,1
BGD003901,CHEM,1
BGD003901,ENGL,1
BGD003901,PHYS,1
BGD003901,ISLM,1
BGD003901,MATH,1
BGD003901,BIOL,1
BGD003901,ARAB,1
BGD003902,PHYS,1
BGD003902,ISLM,1
BGD003902,BIOL,1
BGD003902,ENGL,1
BGD003902,CHEM,1
BGD003902,MATH,1
BGD003902,ARAB,1
BGD003903,PHYS,1
BGD003903,ARAB,1
BGD003903,ISLM,1
BGD003903,MATH,1
BGD003903,ENGL,1
BGD003903,CHEM,1
BGD003903,BIOL,1
BGD003904,ARAB,1
BGD003904,CHEM,1
BGD003904,ENGL,1
BGD003904,MATH,1
BGD003904,BIOL,1
BGD003904,ISLM,1
BGD003905,ARAB,1
BGD003905,MATH,1
BGD003905,BIOL,1
BGD003905,ENGL,1
BGD003905,CHEM,1
BGD003905,PHYS,1
BGD003905,ISLM,1
BGD003906,CHEM,1
BGD003906,PHYS,1
BGD003906,ENGL,1
BGD003906,MATH,1
BGD003906,ISLM,1
BGD003906,BIOL,1
BGD003907,BIOL,1
BGD003907,ARAB,1
BGD003907,CHEM,1
BGD003907,ISLM,1
BGD003907,MATH,1
BGD003907,PHYS,1
BGD003907,ENGL,1
BGD003908,ENGL,1
BGD003908,BIOL,1
BGD003908,CHEM,1
BGD003908,ARAB,1
BGD003908,MATH,1
BGD003908,ISLM,1
BGD003908,PHYS,1
BGD003909,PHYS,1
BGD003909,MATH,1
BGD003909,CHEM,1
BGD003909,ENGL,1
BGD003909,ARAB,1
BGD003909,BIOL,1
BGD003909,ISLM,1
BGD003910,MATH,1
BGD003910,BIOL,1
BGD003910,ENGL,1
BGD003910,ARAB,1
BGD003910,PHYS,1
BGD003910,CHEM,1
BGD003910,ISLM,1
BGD003911,MATH,1
BGD003911,ARAB,1
BGD003911,ISLM,1
BGD003911,PHYS,1
BGD003911,ENGL,1
BGD003911,BIOL,1
BGD003911,CHEM,1
BGD003912,ISLM,1
BGD003912,ENGL,1
BGD003912,PHYS,1
BGD003912,MATH,1
BGD003912,ARAB,1
BGD003912,CHEM,1
BGD003912,BIOL,1
BGD003913,PHYS,1
BGD003913,ISLM,1
BGD003913,CHEM,1
BGD003913,MATH,1
BGD003913,BIOL,1
BGD003913,ENGL,1
BGD003913,ARAB,1
BGD003914,PHYS,1
BGD003914,ARAB,1
BGD003914,CHEM,1
BGD003914,ENGL,1
BGD003914,BIOL,1
BGD003914,MATH,1
BGD003914,ISLM,1
BGD003915,MATH,1
BGD003915,BIOL,1
BGD003915,ISLM,1
BGD003915,ENGL,1
BGD003915,CHEM,1
BGD003915,ARAB,1
BGD003915,PHYS,1
BGD003916,ARAB,1
BGD003916,PHYS,1
BGD003916,ENGL,1
BGD003916,MATH,1
BGD003916,CHEM,1
BGD003916,BIOL,1
BGD003917,CHEM,1
BGD003917,PHYS,1
BGD003917,ENGL,1
BGD003917,BIOL,1
BGD003917,ISLM,1
BGD003917,MATH,1
BGD003917,ARAB,1
BGD003918,ARAB,1
BGD003918,ENGL,1
BGD003918,BIOL,1
BGD003918,MATH,1
BGD003918,ISLM,1
BGD003918,CHEM,1
BGD003918,PHYS,1
BGD003919,MATH,1
BGD003919,BIOL,1
BGD003919,PHYS,1
BGD003919,ENGL,1
BGD003919,ARAB,1
BGD003919,ISLM,1
BGD003919,CHEM,1
BGD003920,BIOL,1
BGD003920,ISLM,1
BGD003920,ARAB,1
BGD003920,CHEM,1
BGD003920,ENGL,1
BGD003920,PHYS,1
BGD003920,MATH,1
BGD003921,ENGL,1
BGD003921,CHEM,1
BGD003921,ARAB,1
BGD003921,ISLM,1
BGD003921,BIOL,1
BGD003921,PHYS,1
BGD003921,MATH,1
BGD003922,ENGL,1
BGD003922,MATH,1
BGD003922,PHYS,1
BGD003922,ARAB,1
BGD003922,ISLM,1
BGD003922,BIOL,1
BGD003922,CHEM,1
BGD003923,ARAB,1
BGD003923,ENGL,1
BGD003923,MATH,1
BGD003923,CHEM,1
BGD003923,PHYS,1
BGD003923,ISLM,1
BGD003923,BIOL,1
BGD003924,ENGL,1
BGD003924,ISLM,1
BGD003924,ARAB,1
BGD003924,MATH,1
BGD003924,CHEM,1
BGD003924,PHYS,1
BGD003924,BIOL,1
BGD003925,ENGL,1
BGD003925,ISLM,1
BGD003925,PHYS,1
BGD003925,CHEM,1
BGD003925,MATH,1
BGD003925,BIOL,1
BGD003926,ENGL,1
BGD003926,ISLM,1
BGD003926,PHYS,1
BGD003926,MATH,1
BGD003926,CHEM,1
BGD003926,BIOL,1
BGD003927,ENGL,1
BGD003927,CHEM,1
BGD003927,ARAB,1
BGD003927,MATH,1
BGD003927,PHYS,1
BGD003927,BIOL,1
BGD003927,ISLM,1
BGD003928,BIOL,1
BGD003928,MATH,1
BGD003928,ARAB,1
BGD003928,PHYS,1
BGD003928,ISLM,1
BGD003928,ENGL,1
BGD003929,ENGL,1
BGD003929,MATH,1
BGD003929,CHEM,1
BGD003929,BIOL,1
BGD003929,PHYS,1
BGD003929,ISLM,1
BGD003929,ARAB,1
BGD003930,BIOL,1
BGD003930,MATH,1
BGD003930,ENGL,1
BGD003930,PHYS,1
BGD003930,ISLM,1
BGD003930,CHEM,1
BGD003930,ARAB,1
BGD003931,ARAB,1
BGD003931,ENGL,1
BGD003931,MATH,1
BGD003931,CHEM,1
BGD003931,ISLM,1
BGD003931,PHYS,1
BGD003931,BIOL,1
BGD003932,ENGL,1
BGD003932,ISLM,1
BGD003932,ARAB,1
BGD003932,CHEM,1
BGD003932,PHYS,1
BGD003932,BIOL,1
BGD003932,MATH,1
BGD003933,BIOL,1
BGD003933,PHYS,1
BGD003933,CHEM,1
BGD003933,ENGL,1
BGD003933,ARAB,1
BGD003933,ISLM,1
BGD003934,ARAB,1
BGD003934,CHEM,1
BGD003934,BIOL,1
BGD003934,ISLM,1
BGD003934,PHYS,1
BGD003934,ENGL,1
BGD003934,MATH,1
BGD003935,ISLM,1
BGD003935,PHYS,1
BGD003935,ARAB,1
BGD003935,CHEM,1
BGD003935,ENGL,1
BGD003935,MATH,1
BGD003935,BIOL,1
BGD003936,ENGL,1
BGD003936,PHYS,1
BGD003936,ISLM,1
BGD003936,ARAB,1
BGD003936,CHEM,1
BGD003936,MATH,1
BGD003936,BIOL,1
BGD003937,ISLM,1
BGD003937,PHYS,1
BGD003937,BIOL,1
BGD003937,CHEM,1
BGD003937,ARAB,1
BGD003937,MATH,1
BGD003937,ENGL,1
BGD003938,ARAB,1
BGD003938,ENGL,1
BGD003938,CHEM,1
BGD003938,PHYS,1
BGD003938,ISLM,1
BGD003938,BIOL,1
BGD003938,MATH,1
BGD003939,CHEM,1
BGD003939,BIOL,1
BGD003939,MATH,1
BGD003939,ARAB,1
BGD003939,ISLM,1
BGD003939,PHYS,1
BGD003939,ENGL,1
BGD003940,BIOL,1
BGD003940,CHEM,1
BGD003940,ENGL,1
BGD003940,MATH,1
BGD003940,ARAB,1
BGD003940,ISLM,1
BGD003941,CHEM,1
BGD003941,ENGL,1
BGD003941,MATH,1
BGD003941,ISLM,1
BGD003941,ARAB,1
BGD003941,PHYS,1
BGD003942,MATH,1
BGD003942,CHEM,1
BGD003942,ENGL,1
BGD003942,ARAB,1
BGD003942,BIOL,1
BGD003942,ISLM,1
BGD003942,PHYS,1
BGD003943,ENGL,1
BGD003943,CHEM,1
BGD003943,ARAB,1
BGD003943,PHYS,1
BGD003943,MATH,1
BGD003943,ISLM,1
BGD003944,ENGL,1
BGD003944,ISLM,1
BGD003944,BIOL,1
BGD003944,PHYS,1
BGD003944,MATH,1
BGD003944,ARAB,1
BGD003944,CHEM,1
BGD003945,ISLM,1
BGD003945,PHYS,1
BGD003945,ENGL,1
BGD003945,ARAB,1
BGD003945,BIOL,1
BGD003945,MATH,1
BGD003945,CHEM,1
BGD003946,CHEM,1
BGD003946,BIOL,1
BGD003946,ARAB,1
BGD003946,ISLM,1
BGD003946,PHYS,1
BGD003946,ENGL,1
BGD003946,MATH,1
BGD003947,MATH,1
BGD003947,ISLM,1
BGD003947,PHYS,1
BGD003947,CHEM,1
BGD003947,ARAB,1
BGD003947,BIOL,1
BGD003948,ISLM,1
BGD003948,CHEM,1
BGD003948,BIOL,1
BGD003948,ENGL,1
BGD003948,ARAB,1
BGD003948,PHYS,1
BGD003948,MATH,1
BGD003949,ISLM,1
BGD003949,MATH,1
BGD003949,ENGL,1
BGD003949,ARAB,1
BGD003949,CHEM,1
BGD003949,PHYS,1
BGD003949,BIOL,1
BGD003950,CHEM,1
BGD003950,PHYS,1
BGD003950,ENGL,1
BGD003950,ISLM,1
BGD003950,ARAB,1
BGD003950,MATH,1
BGD003950,BIOL,1
BGD003951,PHYS,1
BGD003951,CHEM,1
BGD003951,ARAB,1
BGD003951,BIOL,1
BGD003951,ISLM,1
BGD003951,MATH,1
BGD003951,ENGL,1
BGD003952,ARAB,1
BGD003952,MATH,1
BGD003952,CHEM,1
BGD003952,ISLM,1
BGD003952,BIOL,1
BGD003952,PHYS,1
BGD003952,ENGL,1
BGD003953,BIOL,1
BGD003953,ENGL,1
BGD003953,MATH,1
BGD003953,CHEM,1
BGD003953,PHYS,1
BGD003953,ARAB,1
BGD003953,ISLM,1
BGD003954,ARAB,1
BGD003954,ENGL,1
BGD003954,PHYS,1
BGD003954,CHEM,1
BGD003954,BIOL,1
BGD003954,ISLM,1
BGD003955,ARAB,1
BGD003955,BIOL,1
BGD003955,ISLM,1
BGD003955,CHEM,1
BGD003955,PHYS,1
BGD003955,ENGL,1
BGD003955,MATH,1
BGD003956,ENGL,1
BGD003956,MATH,1
BGD003956,BIOL,1
BGD003956,ARAB,1
BGD003956,CHEM,1
BGD003956,ISLM,1
BGD003957,ISLM,1
BGD003957,ARAB,1
BGD003957,BIOL,1
BGD003957,MATH,1
BGD003957,ENGL,1
BGD003957,CHEM,1
BGD003957,PHYS,1
BGD003958,ENGL,1
BGD003958,MATH,1
BGD003958,PHYS,1
BGD003958,CHEM,1
BGD003958,BIOL,1
BGD003958,ARAB,1
BGD003958,ISLM,1
BGD003959,ISLM,1
BGD003959,ENGL,1
BGD003959,PHYS,1
BGD003959,BIOL,1
BGD003959,MATH,1
BGD003959,CHEM,1
BGD003959,ARAB,1
BGD003960,BIOL,1
BGD003960,ARAB,1
BGD003960,CHEM,1
BGD003960,ISLM,1
BGD003960,ENGL,1
BGD003960,MATH,1
BGD003960,PHYS,1
BGD003961,ARAB,1
BGD003961,ISLM,1
BGD003961,MATH,1
BGD003961,BIOL,1
BGD003961,ENGL,1
BGD003961,CHEM,1
BGD003961,PHYS,1
BGD003962,PHYS,1
BGD003962,BIOL,1
BGD003962,ARAB,1
BGD003962,CHEM,1
BGD003962,ISLM,1
BGD003962,MATH,1
BGD003963,CHEM,1
BGD003963,BIOL,1
BGD003963,MATH,1
BGD003963,ARAB,1
BGD003963,ENGL,1
BGD003963,ISLM,1
BGD003963,PHYS,1
BGD003964,ENGL,1
BGD003964,CHEM,1
BGD003964,ARAB,1
BGD003964,PHYS,1
BGD003964,BIOL,1
BGD003964,ISLM,1
BGD003964,MATH,1
BGD003965,CHEM,1
BGD003965,PHYS,1
BGD003965,BIOL,1
BGD003965,MATH,1
BGD003965,ARAB,1
BGD003965,ENGL,1
BGD003965,ISLM,1
BGD003966,MATH,1
BGD003966,ARAB,1
BGD003966,ISLM,1
BGD003966,ENGL,1
BGD003966,CHEM,1
BGD003966,PHYS,1
BGD003966,BIOL,1
BGD003967,ARAB,1
BGD003967,BIOL,1
BGD003967,ENGL,1
BGD003967,ISLM,1
BGD003967,PHYS,1
BGD003967,CHEM,1
BGD003967,MATH,1
BGD003968,ISLM,1
BGD003968,BIOL,1
BGD003968,MATH,1
BGD003968,ENGL,1
BGD003968,PHYS,1
BGD003968,CHEM,1
BGD003968,ARAB,1
BGD003969,MATH,1
BGD003969,ENGL,1
BGD003969,ARAB,1
BGD003969,ISLM,1
BGD003969,BIOL,1
BGD003969,PHYS,1
BGD003969,CHEM,1
BGD003970,CHEM,1
BGD003970,BIOL,1
BGD003970,ISLM,1
BGD003970,ARAB,1
BGD003970,MATH,1
BGD003970,PHYS,1
BGD003971,MATH,1
BGD003971,CHEM,1
BGD003971,PHYS,1
BGD003971,BIOL,1
BGD003971,ISLM,1
BGD003971,ENGL,1
BGD003971,ARAB,1
BGD003972,CHEM,1
BGD003972,PHYS,1
BGD003972,BIOL,1
BGD003972,ISLM,1
BGD003972,MATH,1
BGD003972,ARAB,1
BGD003973,ENGL,1
BGD003973,PHYS,1
BGD003973,ARAB,1
BGD003973,CHEM,1
BGD003973,ISLM,1
BGD003973,MATH,1
BGD003974,PHYS,1
BGD003974,ENGL,1
BGD003974,BIOL,1
BGD003974,CHEM,1
BGD003974,ISLM,1
BGD003974,MATH,1
BGD003974,ARAB,1
BGD003975,ENGL,1
BGD003975,BIOL,1
BGD003975,CHEM,1
BGD003975,MATH,1
BGD003975,PHYS,1
BGD003975,ARAB,1
BGD003975,ISLM,1
BGD003976,ISLM,1
BGD003976,MATH,1
BGD003976,ENGL,1
BGD003976,CHEM,1
BGD003976,BIOL,1
BGD003976,ARAB,1
BGD003977,ENGL,1
BGD003977,ISLM,1
BGD003977,PHYS,1
BGD003977,ARAB,1
BGD003977,CHEM,1
BGD003977,BIOL,1
BGD003977,MATH,1
BGD003978,PHYS,1
BGD003978,ISLM,1
BGD003978,CHEM,1
BGD003978,MATH,1
BGD003978,ENGL,1
BGD003978,ARAB,1
BGD003978,BIOL,1
BGD003979,BIOL,1
BGD003979,ISLM,1
BGD003979,ARAB,1
BGD003979,ENGL,1
BGD003979,MATH,1
BGD003979,CHEM,1
BGD003979,PHYS,1
BGD003980,ISLM,1
BGD003980,MATH,1
BGD003980,PHYS,1
BGD003980,ARAB,1
BGD003980,ENGL,1
BGD003980,BIOL,1
BGD003980,CHEM,1
BGD003981,CHEM,1
BGD003981,PHYS,1
BGD003981,ISLM,1
BGD003981,BIOL,1
BGD003981,MATH,1
BGD003981,ARAB,1
BGD003981,ENGL,1
BGD003982,ARAB,1
BGD003982,BIOL,1
BGD003982,ISLM,1
BGD003982,PHYS,1
BGD003982,MATH,1
BGD003982,CHEM,1
BGD003983,ARAB,1
BGD003983,MATH,1
BGD003983,BIOL,1
BGD003983,CHEM,1
BGD003983,PHYS,1
BGD003983,ENGL,1
BGD003983,ISLM,1
BGD003984,ENGL,1
BGD003984,ISLM,1
BGD003984,MATH,1
BGD003984,ARAB,1
BGD003984,BIOL,1
BGD003984,PHYS,1
BGD003985,ARAB,1
BGD003985,PHYS,1
BGD003985,BIOL,1
BGD003985,CHEM,1
BGD003985,ENGL,1
BGD003985,MATH,1
BGD003985,ISLM,1
BGD003986,BIOL,1
BGD003986,ISLM,1
BGD003986,ENGL,1
BGD003986,ARAB,1
BGD003986,PHYS,1
BGD003986,MATH,1
BGD003986,CHEM,1
BGD003987,MATH,1
BGD003987,CHEM,1
BGD003987,BIOL,1
BGD003987,PHYS,1
BGD003987,ISLM,1
BGD003987,ENGL,1
BGD003987,ARAB,1
BGD003988,BIOL,1
BGD003988,MATH,1
BGD003988,ARAB,1
BGD003988,CHEM,1
BGD003988,ISLM,1
BGD003988,PHYS,1
BGD003988,ENGL,1
BGD003989,PHYS,1
BGD003989,BIOL,1
BGD003989,ARAB,1
BGD003989,MATH,1
BGD003989,ISLM,1
BGD003989,ENGL,1
BGD003989,CHEM,1
BGD003990,ENGL,1
BGD003990,CHEM,1
BGD003990,ISLM,1
BGD003990,PHYS,1
BGD003990,BIOL,1
BGD003990,ARAB,1
BGD003991,CHEM,1
BGD003991,ENGL,1
BGD003991,ARAB,1
BGD003991,ISLM,1
BGD003991,PHYS,1
BGD003991,MATH,1
BGD003991,BIOL,1
BGD003992,MATH,1
BGD003992,ARAB,1
BGD003992,BIOL,1
BGD003992,PHYS,1
BGD003992,ENGL,1
BGD003992,CHEM,1
BGD003992,ISLM,1
BGD003993,PHYS,1
BGD003993,ARAB,1
BGD003993,CHEM,1
BGD003993,MATH,1
BGD003993,ENGL,1
BGD003993,ISLM,1
BGD003993,BIOL,1
BGD003994,ARAB,1
BGD003994,ISLM,1
BGD003994,ENGL,1
BGD003994,MATH,1
BGD003994,CHEM,1
BGD003994,PHYS,1
BGD003994,BIOL,1
BGD003995,CHEM,1
BGD003995,ISLM,1
BGD003995,BIOL,1
BGD003995,ENGL,1
BGD003995,ARAB,1
BGD003995,MATH,1
BGD003995,PHYS,1
BGD003996,ENGL,1
BGD003996,MATH,1
BGD003996,PHYS,1
BGD003996,ARAB,1
BGD003996,BIOL,1
BGD003996,ISLM,1
BGD003996,CHEM,1
BGD003997,PHYS,1
BGD003997,BIOL,1
BGD003997,ENGL,1
BGD003997,CHEM,1
BGD003997,MATH,1
BGD003997,ISLM,1
BGD003997,ARAB,1
BGD003998,MATH,1
BGD003998,ARAB,1
BGD003998,ISLM,1
BGD003998,BIOL,1
BGD003998,PHYS,1
BGD003998,CHEM,1
BGD003998,ENGL,1
BGD003999,CHEM,1
BGD003999,ARAB,1
BGD003999,ENGL,1
BGD003999,MATH,1
BGD003999,ISLM,1
BGD003999,BIOL,1
BGD003999,PHYS,1
BGD004000,ARAB,1
BGD004000,BIOL,1
BGD004000,ISLM,1
BGD004000,MATH,1
BGD004000,PHYS,1
BGD004000,CHEM,1
BGD004000,ENGL,1
BGD004001,CHEM,1
BGD004001,PHYS,1
BGD004001,MATH,1
BGD004001,BIOL,1
BGD004001,ENGL,1
BGD004001,ARAB,1
BGD004001,ISLM,1
BGD004002,ENGL,1
BGD004002,ARAB,1
BGD004002,MATH,1
BGD004002,PHYS,1
BGD004002,BIOL,1
BGD004002,CHEM,1
BGD004002,ISLM,1
BGD004003,PHYS,1
BGD004003,CHEM,1
BGD004003,BIOL,1
BGD004003,ISLM,1
BGD004003,MATH,1
BGD004003,ENGL,1
BGD004003,ARAB,1
BGD004004,ENGL,1
BGD004004,ISLM,1
BGD004004,PHYS,1
BGD004004,BIOL,1
BGD004004,CHEM,1
BGD004004,ARAB,1
BGD004004,MATH,1
BGD004005,ENGL,1
BGD004005,CHEM,1
BGD004005,PHYS,1
BGD004005,MATH,1
BGD004005,BIOL,1
BGD004005,ARAB,1
BGD004005,ISLM,1
BGD004006,MATH,1
BGD004006,ISLM,1
BGD004006,ENGL,1
BGD004006,ARAB,1
BGD004006,CHEM,1
BGD004006,BIOL,1
BGD004006,PHYS,1
BGD004007,ARAB,1
BGD004007,ENGL,1
BGD004007,PHYS,1
BGD004007,ISLM,1
BGD004007,MATH,1
BGD004007,BIOL,1
BGD004007,CHEM,1
BGD004008,BIOL,1
BGD004008,ARAB,1
BGD004008,ENGL,1
BGD004008,MATH,1
BGD004008,CHEM,1
BGD004008,PHYS,1
BGD004008,ISLM,1
BGD004009,MATH,1
BGD004009,PHYS,1
BGD004009,CHEM,1
BGD004009,BIOL,1
BGD004009,ISLM,1
BGD004009,ARAB,1
BGD004010,MATH,1
BGD004010,BIOL,1
BGD004010,ENGL,1
BGD004010,ISLM,1
BGD004010,PHYS,1
BGD004010,ARAB,1
BGD004010,CHEM,1
BGD004011,BIOL,1
BGD004011,CHEM,1
BGD004011,PHYS,1
BGD004011,MATH,1
BGD004011,ISLM,1
BGD004011,ENGL,1
BGD004012,ENGL,1
BGD004012,PHYS,1
BGD004012,MATH,1
BGD004012,ARAB,1
BGD004012,ISLM,1
BGD004012,BIOL,1
BGD004012,CHEM,1
BGD004013,PHYS,1
BGD004013,MATH,1
BGD004013,CHEM,1
BGD004013,ENGL,1
BGD004013,ISLM,1
BGD004013,ARAB,1
BGD004013,BIOL,1
BGD004014,CHEM,1
BGD004014,ARAB,1
BGD004014,ENGL,1
BGD004014,BIOL,1
BGD004014,MATH,1
BGD004014,ISLM,1
BGD004014,PHYS,1
BGD004015,ISLM,1
BGD004015,ARAB,1
BGD004015,PHYS,1
BGD004015,MATH,1
BGD004015,ENGL,1
BGD004015,BIOL,1
BGD004015,CHEM,1
BGD004016,ENGL,1
BGD004016,MATH,1
BGD004016,ISLM,1
BGD004016,CHEM,1
BGD004016,BIOL,1
BGD004016,ARAB,1
BGD004016,PHYS,1
BGD004017,PHYS,1
BGD004017,ISLM,1
BGD004017,MATH,1
BGD004017,CHEM,1
BGD004017,BIOL,1
BGD004017,ENGL,1
BGD004017,ARAB,1
BGD004018,ISLM,1
BGD004018,MATH,1
BGD004018,ARAB,1
BGD004018,CHEM,1
BGD004018,BIOL,1
BGD004018,PHYS,1
BGD004018,ENGL,1
BGD004019,BIOL,1
BGD004019,ISLM,1
BGD004019,PHYS,1
BGD004019,CHEM,1
BGD004019,MATH,1
BGD004019,ARAB,1
BGD004019,ENGL,1
BGD004020,CHEM,1
BGD004020,ENGL,1
BGD004020,ISLM,1
BGD004020,BIOL,1
BGD004020,PHYS,1
BGD004020,MATH,1
BGD004020,ARAB,1
BGD004021,PHYS,1
BGD004021,ARAB,1
BGD004021,BIOL,1
BGD004021,ISLM,1
BGD004021,MATH,1
BGD004021,CHEM,1
BGD004022,ENGL,1
BGD004022,ARAB,1
BGD004022,ISLM,1
BGD004022,CHEM,1
